	AUPR	AUC	F1
85	0.9955420117493858	0.9947358211133885	0.9725776965265083
86	0.9959780119904451	0.9953331751827075	0.9686660698299016
87	0.9953705757581623	0.9945507721646005	0.9699179580674567
88	0.9956646418039892	0.99494197342614	0.9730215827338129
89	0.9952020165282534	0.9943738380326446	0.9690346083788707
90	0.9960887048053113	0.9953315527163821	0.9743589743589743
91	0.9958565927563541	0.9952033162381867	0.9699179580674567
92	0.9958766757841904	0.9950036568649423	0.9735159817351599
93	0.9961356998597246	0.9953445394780542	0.9744990892531876
94	0.9956215820028209	0.9948689273583031	0.97214734950584
95	0.995659090127182	0.9948737963598271	0.9725274725274725
96	0.9961112399298475	0.9953510308468995	0.9734675205855444
97	0.9959753516871643	0.9951075456640508	0.9736123748862603
98	0.995509625063006	0.9947666624904667	0.971689497716895
99	0.995737804986037	0.9949046390491458	0.972972972972973
