	AUPR	AUC	F1
68	0.9778388077541917	0.9698320880829638	0.9346246973365617
69	0.9785305387257566	0.9712636406893487	0.9359903381642513
70	0.9799683193742279	0.972334738932368	0.9388249545729861
71	0.9813288284225035	0.9740268838651311	0.9455205811138014
72	0.9791113327381193	0.9719749707218539	0.935251798561151
73	0.9782887188556906	0.9719585543355275	0.9339794064203513
74	0.9803104665032265	0.973149348978128	0.9355033152501507
75	0.9807658984288175	0.9736828461357633	0.939963614311704
76	0.9781018232042871	0.9716952265425376	0.936247723132969
77	0.980155702418994	0.9726746728929527	0.9363250454821104
78	0.9784597750848723	0.9722916486568076	0.9379562043795621
79	0.9824041447438745	0.9750583122511998	0.9428223844282239
80	0.9784159965290282	0.9688810135028267	0.9355033152501507
81	0.9773984017294577	0.9674732757228888	0.9337278106508876
82	0.9785554740724747	0.9692215192341153	0.9376135675348274
83	0.9789252980835172	0.9693238739214225	0.9398451459201906
84	0.9790463278483408	0.9700171658781451	0.9388989715668482
85	0.9779489482190264	0.9686182990644459	0.9388989715668482
86	0.9770190766421667	0.9677796625729578	0.9342806394316163
87	0.9794724510699506	0.9703133155954381	0.9392857142857143
88	0.9754269743552726	0.9658922157184238	0.9321321321321321
89	0.9770141254134064	0.9675149010759205	0.9330965068087625
90	0.9787893675471793	0.9694787727315155	0.9331756357185098
91	0.9777701177599933	0.9682648293527054	0.9371980676328503
92	0.9773837524813116	0.9681406383107083	0.9342806394316163
93	0.976929453683514	0.9680321401024199	0.9371980676328503
94	0.9778161525534941	0.968449069890716	0.9343768813967489
95	0.9796894644441885	0.9701618284420432	0.9398907103825137
96	0.9775660919054419	0.9685521094789813	0.9376114081996435
97	0.9756426700716876	0.966222484192766	0.9315230224321134
98	0.9772434078696044	0.9678096866825854	0.9360675512665863
99	0.9797699931022361	0.9704654853786058	0.9425149700598803
